movie_id,image_seq,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion,elapsed_time,gaze,blink,eye_offset
baa26895-85b2-465b-a972-649b41d9870e,79,0.00476457,1.15E-05,0.00119056,99.0098,0.475917,0.00538162,0.502962,happy,83,0,1,42.8434
baa26895-85b2-465b-a972-649b41d9870e,80,0.635901,0.0071557,37.8009,17.3302,40.8084,0.495479,2.92201,sad,84,1,0,19.0613
baa26895-85b2-465b-a972-649b41d9870e,81,0.825062,0.0451083,47.7382,38.3098,12.1302,0.054224,0.897381,fear,85,1,0,17.2346
baa26895-85b2-465b-a972-649b41d9870e,82,0.891076,3.81E-06,2.89601,0.509093,9.55962,0.331735,85.8125,neutral,86,0,0,41.2459
baa26895-85b2-465b-a972-649b41d9870e,83,0.0102738,2.00E-08,0.0144143,0.0605889,0.0596665,0.000357099,99.8547,neutral,87,1,0,19.3334
baa26895-85b2-465b-a972-649b41d9870e,84,0.276061,0.0568722,82.1077,6.42397,8.15866,2.96574,0.0110071,fear,88,0,0,45.7302
baa26895-85b2-465b-a972-649b41d9870e,85,8.94E-05,3.19E-10,3.48E-06,99.9818,0.0180098,1.02E-05,0.000104251,happy,89,0,0,27.1408
baa26895-85b2-465b-a972-649b41d9870e,86,0.00437737,6.14E-06,0.000211299,99.4855,0.487439,5.09E-05,0.0224234,happy,90,0,0,39.7008
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,0,0.258826,2.53E-05,41.1414,15.8773,33.4687,0.0953236,9.15839,fear,#N/A,70a013ed-120a-41fa-bedd-75a5d15afb76,1,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,1,0.0169247,1.39E-07,63.5732,28.6119,1.63691,0.569473,5.59155,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,2,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,2,0.0959438,2.35E-06,35.4845,9.79849,13.5299,8.98805,32.103,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,3,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,3,1.41102,0.000313066,43.9037,6.15238,17.3747,30.1323,1.02557,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,4,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,4,1.12749,0.000121852,18.1006,56.5125,2.52799,2.31983,19.4115,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,5,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,5,0.491866,0.00380118,80.3409,1.09341,0.323158,17.6178,0.129074,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,6,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,6,0.56382,2.17E-05,9.13199,21.7331,2.20168,3.33881,63.0305,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,7,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,7,0.313804,9.50E-05,1.32167,95.7819,1.46096,0.217647,0.903903,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,8,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,8,3.514,0.000550272,6.58446,65.7458,3.94059,0.295725,19.9189,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,9,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,9,0.0500979,2.58E-08,0.766282,5.78011,0.0882844,34.013,59.3022,neutral,1,70a013ed-120a-41fa-bedd-75a5d15afb76,10,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,10,0.172233,0.000326523,39.0562,25.6135,2.51961,0.039278,32.5988,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,11,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,11,0.234505,2.49E-06,2.49706,29.939,0.922465,1.04936,65.3577,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,12,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,12,0.465457,1.61E-07,70.9202,3.39787,24.7066,0.488112,0.0217395,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,13,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,13,0.451027,7.01E-05,63.1659,1.96964,30.1452,0.10861,4.15953,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,14,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,14,1.19973,0.000242466,4.52815,71.2033,1.46947,2.00478,19.5943,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,15,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,15,0.629085,0.000871429,7.26679,88.8499,0.504058,1.57249,1.17684,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,16,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,16,0.0018258,3.75E-10,0.0699632,0.306048,1.21291,0.000871158,98.4084,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,17,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,17,0.00237342,1.38E-08,57.628,11.2005,0.0332869,0.448997,30.6868,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,17,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,18,2.41612,0.000391522,17.0679,61.4775,1.32999,0.0928784,17.6152,happy,#N/A,70a013ed-120a-41fa-bedd-75a5d15afb76,18,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,19,11.4378,0.000182677,4.74316,7.24427,3.72248,1.10227,71.7499,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,19,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,20,0.0861232,4.85E-07,32.0863,5.72594,53.3256,0.0442059,8.73182,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,20,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,21,0.510105,8.80E-06,6.73721,29.7264,4.84852,0.30345,57.8743,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,21,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,22,0.160761,4.12E-06,35.9871,48.0141,3.97492,0.00913587,11.8539,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,22,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,23,0.0351163,1.14E-06,20.2065,2.49471,48.7011,0.0292467,28.5334,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,23,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,24,0.0185372,4.50E-08,0.172305,11.2202,0.882658,0.2757,87.4306,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,24,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,25,0.464493,5.08E-05,2.18705,21.7218,0.791141,0.116436,74.719,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,25,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,26,0.0538624,3.27E-06,2.64053,18.4067,1.21148,0.94758,76.7398,neutral,1,70a013ed-120a-41fa-bedd-75a5d15afb76,26,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,27,0.00173067,1.39E-08,32.9579,36.1655,0.0536148,0.540909,30.2803,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,27,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,28,1.63177,0.0011349,39.8845,14.8704,4.3436,0.494856,38.7738,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,28,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,29,0.00822764,1.62E-08,2.6655,0.511718,55.8784,0.0356672,40.9005,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,29,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,30,0.0238472,1.83E-09,0.163145,30.4811,0.0677712,0.96541,68.2988,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,30,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,31,0.0424705,4.70E-07,7.86335,14.4279,0.111065,8.40671,69.1485,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,31,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,32,1.09398,3.05E-05,14.126,38.0549,1.43475,1.28111,44.0093,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,32,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,33,42.1712,0.00112449,20.7265,0.267437,16.4149,0.0434196,20.3754,angry,0,70a013ed-120a-41fa-bedd-75a5d15afb76,33,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,34,0.912089,0.000550929,61.2009,12.8488,21.3753,0.845594,2.81681,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,34,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,35,0.752804,0.00028962,23.0999,21.9151,7.70427,1.93312,44.5945,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,35,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,36,0.98532,1.45E-05,15.3924,31.1692,4.87809,3.19743,44.3776,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,36,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,37,2.78928,0.00153076,46.2935,14.6776,33.6802,0.925538,1.63233,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,37,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,38,0.0210668,1.22E-08,0.681342,0.189079,3.87449,0.00182109,95.2322,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,38,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,39,0.0419287,1.01E-06,5.16589,15.4391,0.932932,0.0517807,78.3683,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,39,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,40,0.703,9.97E-05,3.56038,91.5403,0.487388,1.02435,2.68445,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,40,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,41,0.783571,9.33E-05,2.76456,35.3766,7.00956,3.62005,50.4456,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,41,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,42,0.07147,7.23E-07,11.895,5.21992,62.9399,0.108654,19.765,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,42,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,43,0.385775,9.98E-05,21.3515,22.7464,43.5331,0.168515,11.8146,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,43,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,44,2.61872,0.00848811,7.78512,32.7778,22.461,0.265939,34.0829,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,44,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,45,0.00562927,5.49E-08,1.85842,0.0967519,0.0415313,91.2653,6.73243,surprise,0,70a013ed-120a-41fa-bedd-75a5d15afb76,45,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,46,0.383752,6.90E-06,1.57364,7.95451,9.46458,1.02731,79.5962,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,46,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,47,0.0377648,5.87E-07,14.7056,29.9311,4.80122,0.116505,50.4079,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,47,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,48,0.397131,5.16E-05,50.7745,40.1805,2.15823,0.25755,6.23204,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,48,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,49,1.81154,0.015003,25.2699,4.00995,43.6527,2.77088,22.47,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,49,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,50,0.202026,2.22E-07,1.59787,1.82162,0.0691056,9.06007,87.2493,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,50,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,51,0.119572,7.92E-08,23.2385,5.00965,46.9679,3.88698,20.7773,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,51,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,52,1.42386,0.000389744,4.62838,19.1583,2.45149,18.234,54.1036,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,52,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,53,0.689209,0.000277199,31.5778,35.3371,4.35489,0.22602,27.8148,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,53,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,54,8.90896,0.0189463,45.6365,5.82288,31.9094,3.7199,3.98347,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,54,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,55,1.12211,0.00352514,86.4806,10.2739,0.39803,1.50333,0.218496,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,55,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,56,8.86247,0.0424888,61.2221,13.6271,9.32426,0.9327,5.98887,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,56,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,57,0.642475,0.000357437,54.6057,4.49322,7.4042,0.167994,32.686,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,57,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,58,0.0634066,2.15E-07,0.311576,47.0269,0.401052,0.0750574,52.122,neutral,1,70a013ed-120a-41fa-bedd-75a5d15afb76,58,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,59,1.01814,0.000301072,5.55828,77.8231,3.19475,1.02911,11.3763,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,59,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,60,0.00449009,6.05E-10,0.0833473,0.130179,0.182844,0.00759519,99.5915,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,60,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,61,0.495253,6.68E-06,49.2246,11.5278,36.1948,1.24922,1.30834,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,61,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,62,0.0728263,3.84E-06,7.67929,0.658846,0.412524,89.1029,2.07363,surprise,0,70a013ed-120a-41fa-bedd-75a5d15afb76,62,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,63,0.0335118,2.23E-06,6.02698,42.4857,2.30969,0.155019,48.9891,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,63,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,64,0.290608,2.93E-06,3.49538,1.75259,13.8052,2.24008,78.4162,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,64,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,65,0.691226,0.000562348,95.1395,1.07163,0.12044,2.17575,0.800891,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,65,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,66,3.34935,0.00318474,38.6528,7.5531,5.34633,0.207257,44.888,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,66,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,67,0.00154297,5.67E-11,0.251114,0.115794,1.36693,0.000241676,98.2644,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,67,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,68,3.81596,0.00369784,18.3331,66.6478,2.61984,0.916028,7.66353,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,68,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,69,0.000420176,8.60E-11,0.00549402,2.04198,0.0180922,0.0540453,97.88,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,69,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,70,2.93669,3.81E-05,12.0246,53.5729,5.30565,9.75511,16.405,happy,0,70a013ed-120a-41fa-bedd-75a5d15afb76,70,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,71,2.00308,0.00159441,75.3927,7.66902,1.34207,2.81501,10.7766,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,71,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,72,0.771404,0.00107766,37.7139,9.72416,3.55988,21.3654,26.8642,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,72,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,73,0.0153132,2.07E-07,0.629807,1.00731,1.12109,4.7709,92.4556,neutral,1,70a013ed-120a-41fa-bedd-75a5d15afb76,73,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,74,1.70E-05,1.92E-12,0.0159375,0.0515665,0.00592289,0.00772234,99.9188,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,74,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,75,5.15018,0.00490372,6.29712,59.5303,7.7727,0.931234,20.3136,happy,1,70a013ed-120a-41fa-bedd-75a5d15afb76,75,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,76,2.70892,0.000116639,9.46728,20.9347,55.8396,3.83573,7.21366,sad,0,70a013ed-120a-41fa-bedd-75a5d15afb76,76,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,77,0.0511429,1.82E-07,11.8068,12.6098,2.42133,0.975857,72.1351,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,77,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,78,0.0631758,3.30E-08,0.0461949,30.2876,0.0369441,3.88809,65.678,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,78,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,79,0.625117,6.54E-05,59.8569,2.38293,15.5052,14.6689,6.96095,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,79,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,80,0.0754167,2.79E-05,0.997404,3.43185,0.201903,9.44908,85.8443,neutral,1,70a013ed-120a-41fa-bedd-75a5d15afb76,80,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,81,0.000435045,1.92E-09,72.8667,26.3362,0.00556454,0.0948218,0.696308,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,81,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,82,1.36236,0.0102854,16.795,0.458534,0.0291932,81.2668,0.0778323,surprise,1,70a013ed-120a-41fa-bedd-75a5d15afb76,82,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,83,0.0108182,1.32E-08,0.622684,3.04157,0.86904,0.42325,95.0326,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,83,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,84,0.48889,2.13E-06,0.743682,15.0154,4.1678,0.666195,78.918,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,84,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,85,0.465163,0.000315977,6.70378,14.2938,3.36084,20.7898,54.3863,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,85,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,86,0.268024,3.73E-05,57.867,10.644,10.57,2.11658,18.5344,fear,0,70a013ed-120a-41fa-bedd-75a5d15afb76,86,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,87,13.8578,0.0546491,34.8307,23.9173,5.63609,13.2775,8.42592,fear,1,70a013ed-120a-41fa-bedd-75a5d15afb76,87,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,88,0.212912,9.21E-07,19.8029,2.59972,0.0315849,77.2465,0.106311,surprise,0,70a013ed-120a-41fa-bedd-75a5d15afb76,88,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,89,0.0873464,0.000168436,11.8941,0.598814,0.0245663,87.1246,0.270426,surprise,0,70a013ed-120a-41fa-bedd-75a5d15afb76,89,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,90,0.0869312,5.66E-07,3.14743,7.13002,2.36346,3.57486,83.6973,neutral,0,70a013ed-120a-41fa-bedd-75a5d15afb76,90,45186.32582
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,91,0.83243,1.88E-05,0.508185,37.9129,0.732696,0.34841,59.6654,neutral,0,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,92,45186.32846
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,92,2.9573,0.00173031,10.7352,17.3847,31.9494,0.955476,36.0163,neutral,0,1c0c686b-3aae-4ac6-8625-3e86a7a0892f,93,45186.32846
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,93,2.09847,0.000143979,3.55117,80.4503,2.56137,0.179437,11.1591,happy,0,62ea9b36-7860-4dc9-827c-600604286571,94,45186.32296
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,94,0.00971708,2.02E-10,0.0145106,37.6704,0.101039,0.0288517,62.1755,neutral,0,62ea9b36-7860-4dc9-827c-600604286571,95,45186.32296
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,95,0.000121707,3.42E-12,0.328467,0.0023797,98.3094,2.86E-05,1.35964,sad,0,62ea9b36-7860-4dc9-827c-600604286571,96,45186.32296
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,96,0.221723,3.06E-05,88.6307,3.45778,1.26904,0.2636,6.15709,fear,0,62ea9b36-7860-4dc9-827c-600604286571,97,45186.32296
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,97,0.0740051,0.000135707,4.23153,52.2295,1.1306,5.35996,36.9742,happy,0,62ea9b36-7860-4dc9-827c-600604286571,98,45186.32296
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,98,0.00115887,1.22E-11,0.00312506,1.79709,0.00412648,0.0295906,98.1649,neutral,0,62ea9b36-7860-4dc9-827c-600604286571,99,45186.32296
d0b9170b-98b9-48e1-a1b2-1d661bb0d853,99,0.00775259,1.89E-10,2.98694,5.87032,0.357002,0.150457,90.6275,neutral,1,#N/A,#N/A,#N/A
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,0,1.91403,2.01E-07,2.10526,0.00137411,0.179918,0.475532,95.3239,neutral,1,#N/A,#N/A,#N/A
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,1,0.273406,2.42E-06,0.04648,0.113288,0.156266,0.0226295,99.3879,neutral,2,1,1,5.3099
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,2,0.0870412,2.29E-10,0.025851,8.18E-05,0.186978,0.0020264,99.698,neutral,3,0,1,47.5657
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,3,2.45216,9.03E-07,0.333398,0.0066855,1.72124,0.0190108,95.4675,neutral,4,1,0,-1.2162
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,4,0.181937,2.04E-07,0.0187036,0.20784,0.00253625,7.80531,91.7837,neutral,5,1,0,0.6371
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,5,0.295551,4.48E-08,0.000545753,0.0193505,0.00887107,0.00043073,99.6752,neutral,6,1,0,1.2903
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,6,1.41499,1.25E-06,0.664505,0.00184603,0.25693,0.0174373,97.6443,neutral,7,1,0,-5.2446
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,7,3.24843,8.60E-06,1.68874,0.0135866,7.55274,0.0258553,87.4706,neutral,8,1,0,0.6704
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,8,1.28279,6.26E-05,8.23762,21.3946,0.245196,1.81814,67.0216,neutral,9,1,0,-2.2763
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,9,0.0132937,1.77E-12,0.00061654,0.000107273,0.000250516,0.00194688,99.9838,neutral,10,0,1,33.6107
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,10,4.14039,3.65E-05,3.73063,0.125948,2.36256,0.0987541,89.5417,neutral,11,1,0,3.4195
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,11,0.0931709,5.70E-11,0.0358602,9.05E-06,0.0164573,0.000547094,99.854,neutral,12,1,0,1.8695
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,12,0.0787536,1.59E-08,0.156843,0.0140159,0.0778769,0.325963,99.3465,neutral,13,0,1,46.5837
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,13,0.908614,8.07E-05,1.09519,0.480918,1.04508,0.187637,96.2825,neutral,14,1,0,-0.6667
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,14,0.228847,1.14E-09,0.00221376,0.00100742,0.011549,0.000152695,99.7562,neutral,15,1,0,2.6991
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,15,0.0107865,2.47E-09,0.0138065,0.0246832,0.0053555,0.00380376,99.9416,neutral,16,1,0,-2.6057
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,16,1.46855,1.62E-06,0.191106,0.00232719,1.63013,0.00268765,96.7052,neutral,17,0,0,28.1898
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,17,1.06449,9.47E-08,0.134291,0.00255629,0.768663,0.00439854,98.0256,neutral,17,0,0,30.8269
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,18,10.3007,0.00367505,28.7566,1.10074,5.95443,0.330228,53.5537,neutral,18,#N/A,#N/A,#N/A
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,19,4.99566,0.000142198,3.77281,0.11561,0.655414,3.5393,86.9211,neutral,19,1,0,-2.1877
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,20,0.549138,2.53E-06,0.332919,0.121001,0.0960685,0.58593,98.3149,neutral,20,1,0,6.0667
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,21,1.01954,3.34E-06,0.361111,0.292841,0.33914,0.0376764,97.9497,neutral,21,1,0,-6.3148
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,22,0.0932267,5.98E-10,0.00506449,0.000326149,0.00473156,0.0205885,99.8761,neutral,22,1,0,2.1202
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,23,3.79454,0.000318959,2.79365,0.533369,0.166394,0.71852,91.9932,neutral,23,1,0,4.9201
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,24,2.82681,7.64E-05,1.38075,0.0224398,0.867783,0.483337,94.4188,neutral,24,1,0,-1.1619
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,25,0.0608172,3.16E-09,0.00673885,0.00142357,0.013186,0.00839322,99.9094,neutral,25,1,0,-5.3289
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,26,0.581637,3.18E-06,0.470733,0.0404655,0.9737,0.0152757,97.9182,neutral,26,0,1,31.5177
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,27,2.30699,0.000723464,3.60909,0.895651,2.11455,0.320407,90.7526,neutral,27,1,0,-2.1235
6b0386fc-41de-4196-b0d6-3d0b815c2dbc,28,0.152416,6.22E-09,0.0449945,0.00231472,0.0341768,0.0266115,99.7395,neutral,28,0,1,35.813
